conversation_id,technique,iteration,participant,response,Answer,reasoning
16,ND,5,D,Agreeable,Moderate,"Concurs with time (“18でええで”), acknowledges proposals, and supports with a simple vote without objections."
16,CoT,1,A,Agreeable,Moderate,日時や店で「俺はそれでいいよ」「じゃそうしよ」など同調・受容が多い。
16,CoT,1,B,Moderate,Moderate,他案にも「そこでもいい気がしてきた」と柔軟だが、最終的には自身の希望を通すバランス型。
16,CoT,1,C,Agreeable,Moderate,時間では「じゃあ譲る」、店も条件確認後に追随するなど、譲歩が目立つ。
16,CoT,1,D,Agreeable,Moderate,時間「18でええで」と同調し、店にも反対は示さない。
16,CoT,2,A,Agreeable,Moderate,日程・時間に即同意し、店もBの流れに「じゃそうしよ」「安心だし」と最終同意。反対はほぼせず柔軟。
16,CoT,2,B,Moderate,Moderate,他者の意見（Cの長居志向）を踏まえつつも、自案へ誘導。完全に譲らず、状況に合わせてフレーミングを調整。
16,CoT,2,C,Agreeable,Moderate,時間は「譲る」と明言し柔軟。店についても質問で確認するのみで他案に乗る用意がある。
16,CoT,2,D,Agreeable,Moderate,時間は「18でええで」と同調。店も「1票」など追随が中心で反対はしない。
16,CoT,3,A,Agreeable,Moderate,日程・時間ともにすぐ同意し、18時にも合わせる。店もBの最終提案に「じゃそうしよ」と追随。
16,CoT,3,B,Moderate,Moderate,他の提案を否定しきらず情報で説得しつつ、自分の希望（18時・餃子）に寄せる。反対は強くないが軸はブレない。
16,CoT,3,C,Agreeable,Moderate,時間は19時推しつつも即「譲る」。店の滞在条件を述べた後は流れに従う柔軟姿勢。
16,CoT,3,D,Agreeable,Moderate,日程・時間・店いずれも「おけ」「18でええで」「1票」など同意が中心で反対なし。
16,CoT,4,A,Agreeable,Moderate,日程・時間で早期に同意し（例：俺はそれでいいよ）、時間も18時に収束。店でも『じゃそうしよ』『安心だし』と合意に乗る。
16,CoT,4,B,Moderate,Moderate,自分の推しを示しつつ、Cの『長居』要望を受けて店の性質（おつまみ少・長居想定なし）を認めるなど調整も行う。
16,CoT,4,C,Agreeable,Moderate,時間は『19時推し→譲る』で他者に歩み寄る。店でも条件提示後は対立せず流れに合わせる。
16,CoT,4,D,Agreeable,Moderate,時間『18でええで』と即同調。店は『1票』で多数に追随し反対しない。
16,CoT,5,A,Agreeable,Moderate,日程・時間ともにBの主張に同意・受容へ転換。店もBの写真・価格情報で「いりました」「じゃそうしよ」と追随。
16,CoT,5,B,Moderate,Moderate,自提案を軸に説得するが、Cの三ぞうにも「そこでもいい」と柔軟。相手意見を踏まえつつ最終合意を取りまとめ。
16,CoT,5,C,Agreeable,Moderate,時間は19時推し→「譲る」と明確に譲歩。店選びでも反対はせず、条件（長居）を述べるに留める。
16,CoT,5,D,Agreeable,Moderate,時間はB案の18時に賛同、店は「1票」で同調。異論を唱えず追随が中心。
16,ZS,1,A,Agreeable,Moderate,日程・時間・店ともに他者の提案にすぐ同意（「俺はそれでいいよ」「じゃそうしよ」「了解」）しやすい。
16,ZS,1,B,Moderate,Moderate,自分の希望（18時、最初の店）を押しつつも、他提案にも一定の柔軟さ（「そこでもいい気がしてきたな」）を見せた。
16,ZS,1,C,Agreeable,Moderate,時間は19時希望から「譲る」と明確に譲歩し、店選びでも強い反対はしない。
16,ZS,1,D,Agreeable,Moderate,時間も店も早々に同調（「18でええで」「1票」）し、抵抗が少ない。
16,ZS,2,A,Agreeable,Moderate,日程・時間・店選びで他者に合わせる発言が多く、最終的にBの流れに賛同して決定を後押し。
16,ZS,2,B,Moderate,Moderate,自分の希望を出しつつも、他候補（さんぞう）にも「そこでもいい」と柔軟な姿勢。
16,ZS,2,C,Agreeable,Moderate,時間は譲歩（19→18）し、店選びでも条件提示の後は受容的。
16,ZS,2,D,Agreeable,Moderate,日程・時間に即同意し、議論を妨げず流れに乗る発言が中心。
16,ZS,3,A,Agreeable,Moderate,日程・時間調整で譲歩（19→18）。店選びもBの提示情報に納得して「じゃそうしよ」と最終同意。
16,ZS,3,B,Moderate,Moderate,時間は自身の希望を主張する一方、他案（さんぞう）にも「そこでもいい気がしてきた」と柔軟性を示しつつ、最終的に収束をリード。
16,ZS,3,C,Agreeable,Moderate,時間は「19推し」→「18でもいい」「じゃあ譲る」と譲歩。店選びも異論なく流れに同調。
16,ZS,3,D,Agreeable,Moderate,日程・時間・店ともに短い発言で同意（「おけ」「18でええで」「1票」）し、他者に追随。
16,ZS,4,A,Agreeable,Moderate,時間は19時希望から18時へ譲歩。「いらないです→いりました」と写真で心変わりし、最終的に「じゃそうしよ」と同調。
16,ZS,4,B,Moderate,Moderate,自分の希望を出しつつ、Cの長居ニーズも踏まえ柔軟に調整しつつ結論へ。全面同調でも強硬反対でもない。
16,ZS,4,C,Agreeable,Moderate,時間は19時推しつつもすぐ譲歩。「じゃあ譲る」。店選びでも質問・要望中心で他者案に合わせる。
16,ZS,4,D,Agreeable,Moderate,日程・時間とも即同意（18でええで）。店は候補1に乗るなど、一貫して同調的。
16,ZS,5,A,Agreeable,Moderate,日時はBの18時推しに最終的に同調。店もBの示した情報を受け『じゃそうしよ』と追随。
16,ZS,5,B,Moderate,Moderate,他案（『三ぞう』）も『そこでもいい気がしてきた』と受容しつつ、最終的には自案（『一番餃子』）へ誘導。
16,ZS,5,C,Agreeable,Moderate,時間は『じゃあ譲る』と譲歩。店選びでも強い異議なく合意へ追随。
16,ZS,5,D,Agreeable,Moderate,時間は『18でええで』と同調。店も反対せず流れに合わせる。
17,ND,1,A,Agreeable,Agreeable,「それな〜」「たしかに」「おけおけ」など同意が多く、Bの提案に合わせて最終的にスシローに賛同。
17,ND,1,B,Moderate,Agreeable,他者意見を受けつつも自分の提案で方向性をリード。「とりきでも全然いい」など柔軟だが、決定局面では主導。
17,ND,1,C,Agreeable,Agreeable,終始「うんうん」「それはそう」など同意が多く、場所・時間・業態（寿司）に合わせて柔軟に追従。
17,ND,2,A,Agreeable,Agreeable,場所（渋谷）や時間調整、店の方向性で相手に合わせる発言が多く、最終的にスシローに賛同。
17,ND,2,B,Moderate,Agreeable,他者の都合に合わせ時間・場所は柔軟だが、店の方向性は自ら主導しがちで同調一辺倒ではない。
17,ND,2,C,Agreeable,Agreeable,終始「うんうん」「あり」など同意的反応が多く、他者提案に乗る傾向が強い。
17,ND,3,A,Agreeable,Agreeable,場所（渋谷）や時間調整に柔軟で、「なんでもいい」等の迎合的反応や他者提案への追随が多い。
17,ND,3,B,Moderate,Agreeable,他者の意見を受けつつも自分の方向性を維持し、時に「絶対行かない」など選択肢を切る発言もあり、全面的同調ではない。
17,ND,3,C,Agreeable,Agreeable,相槌（うんうん/それはそう）が多く、場所・時間・店の方向性について他者提案に積極的に同意し合わせる姿勢が目立つ。
17,ND,4,A,Agreeable,Agreeable,他者案への同意や順応が多く（渋谷でOK、時間調整に同意、最終的にスシローに賛同）、反対はほぼない。
17,ND,4,B,Agreeable,Agreeable,自分の提案は強いが他者の条件に合わせて時間・場所を柔軟に調整し、「どっちでも良い」「とりきでも全然いい」など同調的発言が多い。
17,ND,4,C,Agreeable,Agreeable,「うんうん」「じゃあそうするか」など同意が多く、他者の提案に乗る姿勢が一貫している。
17,ND,5,A,Agreeable,Agreeable,他者の提案に対して『おけおけ』『渋谷で』『それはそう』『私もスシローのきもち』など同調が多く、方向転換もスムーズ。
17,ND,5,B,Moderate,Agreeable,多くの提案を主導する一方で『とりきでも全然いい』『くらかスシロー！』など柔軟さも見せる。強い反対は少ないが、決定は積極的に主導。
17,ND,5,C,Agreeable,Agreeable,『うんうん』『それはそう』『いけるよん』など同意的反応が多く、場所や店選びでも他者提案に寄り添う発言が目立つ。
17,CoT,1,A,Agreeable,Agreeable,渋谷/時間19時への調整に素直に同意し、最終的にスシローへと心変わりして追随。
17,CoT,1,B,Moderate,Agreeable,時間・場所には柔軟に同意する一方、選定の舵は自分で取り続け、他案へは切替えすぎない。
17,CoT,1,C,Agreeable,Agreeable,"""うんうん/それはそう""が多く、経路的に渋谷でOK、寿司のご褒美感にも同調し全体に合わせる傾向。"
17,CoT,2,A,Agreeable,Agreeable,時間や場所を柔軟に合わせ、「渋谷で」「スシローの気持ちになった」と他者提案に追随。
17,CoT,2,B,Moderate,Agreeable,他者都合（場所・時間）を配慮しつつも、最終決定を主導。反対はせず調整役。
17,CoT,2,C,Agreeable,Agreeable,相槌や同意が多く、A/Bの提案に前向きに追随。寿司の方向性を支えつつ反対はしない。
17,CoT,3,A,Agreeable,Agreeable,「おけおけ」「渋谷で」「たしかに」「それはそう」等の同意が多く、最終的にBの流れに乗ってスシローに収斂。
17,CoT,3,B,Moderate,Agreeable,他者の都合（19時開始等）や希望（とりき案）に配慮しつつも方向付けを行い、同意・推進のバランスを取った。
17,CoT,3,C,Agreeable,Agreeable,「うんうん」「それはそう」など相槌・同意が非常に多く、場所（渋谷）も自身の動線を理由に受容、流れに合わせる姿勢が強い。
17,CoT,4,A,Agreeable,Agreeable,場所は渋谷で合意、時間調整も柔軟、Bの寿司推しに同調して最終的にスシローへ乗り換え。「おけおけ」「私もスシローの気持ち」など同意が多い。
